DriverNumber,Abbreviation,TeamName,GridPosition,Position,Status,Year,Event,RoundNumber,SessionType,Finished,AvgTeamFinishLast3,AvgTeamFinishLast5,TeamDNFRateLast5,AvgTeamPitTime,AvgTeamPitTimeLast3,AvgTeamPitTimeLast5
4,NOR,McLaren,1.0,1.0,Finished,2025,Austrian,11,Race,True,8.0,5.6,0.2,21.77,23.03,24.36
81,PIA,McLaren,3.0,2.0,Finished,2025,Austrian,11,Race,True,7.667,5.2,0.2,21.77,23.03,24.36
16,LEC,Ferrari,2.0,3.0,Finished,2025,Austrian,11,Race,True,5.667,5.0,0.0,21.31,22.35,24.02
44,HAM,Ferrari,4.0,4.0,Finished,2025,Austrian,11,Race,True,4.667,4.6,0.0,21.31,22.35,24.02
63,RUS,Mercedes,5.0,5.0,Finished,2025,Austrian,11,Race,True,7.333,8.8,0.2,21.61,22.18,24.2
30,LAW,Racing Bulls,6.0,6.0,Finished,2025,Austrian,11,Race,True,15.333,12.2,0.2,21.4,22.48,23.96
14,ALO,Aston Martin,11.0,7.0,Lapped,2025,Austrian,11,Race,True,11.0,13.4,0.2,22.15,23.12,24.8
5,BOR,Kick Sauber,8.0,8.0,Lapped,2025,Austrian,11,Race,True,11.333,11.0,0.0,21.26,22.91,24.26
27,HUL,Kick Sauber,20.0,9.0,Lapped,2025,Austrian,11,Race,True,10.0,9.4,0.0,21.26,22.91,24.26
31,OCO,Haas F1 Team,17.0,10.0,Lapped,2025,Austrian,11,Race,True,12.333,13.0,0.0,22.29,24.84,27.42
87,BEA,Haas F1 Team,15.0,11.0,Lapped,2025,Austrian,11,Race,True,10.0,12.6,0.0,22.29,24.84,27.42
6,HAD,Racing Bulls,13.0,12.0,Lapped,2025,Austrian,11,Race,True,13.667,11.8,0.2,21.4,22.48,23.96
10,GAS,Alpine,10.0,13.0,Lapped,2025,Austrian,11,Race,True,14.333,14.2,0.2,22.08,22.15,23.95
18,STR,Aston Martin,16.0,14.0,Lapped,2025,Austrian,11,Race,True,10.333,11.8,0.2,22.15,23.12,24.8
43,COL,Alpine,14.0,15.0,Lapped,2025,Austrian,11,Race,True,13.667,12.8,0.0,22.08,22.15,23.95
22,TSU,Red Bull Racing,18.0,16.0,Lapped,2025,Austrian,11,Race,True,9.0,10.8,0.0,28.18,22.09,23.75
23,ALB,Williams,12.0,17.0,Retired,2025,Austrian,11,Race,False,16.333,14.6,0.4,21.28,24.34,25.1
1,VER,Red Bull Racing,7.0,18.0,Retired,2025,Austrian,11,Race,False,10.0,10.6,0.0,28.18,22.09,23.75
12,ANT,Mercedes,9.0,19.0,Retired,2025,Austrian,11,Race,False,3.0,6.2,0.2,21.61,22.18,24.2
55,SAI,Williams,19.0,20.0,Did not start,2025,Austrian,11,Race,False,15.667,16.0,0.6,21.28,24.34,25.1
4,NOR,McLaren,3.0,1.0,Finished,2025,British,12,Race,True,7.0,5.4,0.2,32.14,22.14,24.31
81,PIA,McLaren,2.0,2.0,Finished,2025,British,12,Race,True,1.333,5.2,0.2,32.14,22.14,24.31
27,HUL,Kick Sauber,19.0,3.0,Finished,2025,British,12,Race,True,10.333,10.2,0.0,29.93,21.01,24.08
44,HAM,Ferrari,5.0,4.0,Finished,2025,British,12,Race,True,4.333,4.8,0.0,28.94,21.56,23.75
1,VER,Red Bull Racing,1.0,5.0,Finished,2025,British,12,Race,True,15.333,12.2,0.2,31.63,23.48,24.88
10,GAS,Alpine,8.0,6.0,Finished,2025,British,12,Race,True,14.333,14.2,0.0,28.63,21.36,23.95
18,STR,Aston Martin,17.0,7.0,Finished,2025,British,12,Race,True,12.667,10.8,0.0,28.76,22.14,24.65
23,ALB,Williams,13.0,8.0,Finished,2025,British,12,Race,True,19.0,17.2,0.8,29.16,23.41,24.91
14,ALO,Aston Martin,7.0,9.0,Finished,2025,British,12,Race,True,9.333,10.4,0.0,28.76,22.14,24.65
63,RUS,Mercedes,4.0,10.0,Finished,2025,British,12,Race,True,9.0,9.2,0.4,323.05,21.56,23.66
87,BEA,Haas F1 Team,18.0,11.0,Finished,2025,British,12,Race,True,10.667,11.6,0.0,29.1,21.85,27.27
55,SAI,Williams,9.0,12.0,Finished,2025,British,12,Race,True,15.0,15.0,0.6,29.16,23.41,24.91
31,OCO,Haas F1 Team,14.0,13.0,Finished,2025,British,12,Race,True,10.667,10.4,0.0,29.1,21.85,27.27
16,LEC,Ferrari,6.0,14.0,Finished,2025,British,12,Race,True,3.667,4.4,0.0,28.94,21.56,23.75
22,TSU,Red Bull Racing,11.0,15.0,Lapped,2025,British,12,Race,True,13.0,10.6,0.2,31.63,23.48,24.88
12,ANT,Mercedes,10.0,16.0,Retired,2025,British,12,Race,False,11.333,7.6,0.2,323.05,21.56,23.66
6,HAD,Racing Bulls,12.0,17.0,Retired,2025,British,12,Race,False,12.333,12.8,0.2,28.63,21.63,23.78
5,BOR,Kick Sauber,16.0,18.0,Retired,2025,British,12,Race,False,6.667,8.4,0.0,29.93,21.01,24.08
30,LAW,Racing Bulls,15.0,19.0,Retired,2025,British,12,Race,False,11.667,14.0,0.4,28.63,21.63,23.78
43,COL,Alpine,20.0,20.0,Did not start,2025,British,12,Race,False,11.333,12.4,0.0,28.63,21.36,23.95
81,PIA,McLaren,2.0,1.0,Finished,2025,Belgian,13,Race,True,1.667,4.8,0.2,24.09,25.39,24.6
4,NOR,McLaren,1.0,2.0,Finished,2025,Belgian,13,Race,True,1.333,1.4,0.0,24.09,25.39,24.6
16,LEC,Ferrari,3.0,3.0,Finished,2025,Belgian,13,Race,True,7.333,6.2,0.0,23.51,23.54,23.46
1,VER,Red Bull Racing,4.0,4.0,Finished,2025,Belgian,13,Race,True,12.667,13.2,0.2,24.63,26.68,25.22
63,RUS,Mercedes,6.0,5.0,Finished,2025,Belgian,13,Race,True,15.0,10.6,0.4,23.45,121.74,82.24
23,ALB,Williams,5.0,6.0,Finished,2025,Belgian,13,Race,True,13.333,15.4,0.6,25.03,23.59,24.69
44,HAM,Ferrari,18.0,7.0,Finished,2025,Belgian,13,Race,True,7.0,5.6,0.0,23.51,23.54,23.46
30,LAW,Racing Bulls,9.0,8.0,Finished,2025,Belgian,13,Race,True,16.0,14.6,0.6,23.44,23.85,23.49
5,BOR,Kick Sauber,10.0,9.0,Finished,2025,Belgian,13,Race,True,10.0,10.4,0.2,23.56,23.57,23.98
10,GAS,Alpine,13.0,10.0,Finished,2025,Belgian,13,Race,True,13.667,13.8,0.2,24.36,23.47,23.43
87,BEA,Haas F1 Team,12.0,11.0,Finished,2025,Belgian,13,Race,True,11.667,11.2,0.0,24.17,24.09,25.18
27,HUL,Kick Sauber,14.0,12.0,Finished,2025,Belgian,13,Race,True,10.0,9.4,0.2,23.56,23.57,23.98
22,TSU,Red Bull Racing,7.0,13.0,Finished,2025,Belgian,13,Race,True,8.0,11.6,0.2,24.63,26.68,25.22
18,STR,Aston Martin,16.0,14.0,Finished,2025,Belgian,13,Race,True,10.0,10.8,0.0,23.57,24.23,24.06
31,OCO,Haas F1 Team,11.0,15.0,Finished,2025,Belgian,13,Race,True,11.667,11.2,0.0,24.17,24.09,25.18
12,ANT,Mercedes,19.0,16.0,Finished,2025,Belgian,13,Race,True,10.333,11.0,0.4,23.45,121.74,82.24
14,ALO,Aston Martin,20.0,17.0,Finished,2025,Belgian,13,Race,True,10.0,10.2,0.0,23.57,24.23,24.06
55,SAI,Williams,17.0,18.0,Finished,2025,Belgian,13,Race,True,8.667,12.6,0.4,25.03,23.59,24.69
43,COL,Alpine,15.0,19.0,Finished,2025,Belgian,13,Race,True,12.0,12.8,0.2,24.36,23.47,23.43
6,HAD,Racing Bulls,8.0,20.0,Lapped,2025,Belgian,13,Race,True,14.667,12.4,0.4,23.44,23.85,23.49
4,NOR,McLaren,3.0,1.0,Finished,2025,Hungarian,14,Race,True,1.667,1.6,0.0,21.01,26.0,24.53
81,PIA,McLaren,2.0,2.0,Finished,2025,Hungarian,14,Race,True,1.333,1.4,0.0,21.01,26.0,24.53
63,RUS,Mercedes,4.0,3.0,Finished,2025,Hungarian,14,Race,True,12.333,13.2,0.4,21.59,122.7,82.24
16,LEC,Ferrari,1.0,4.0,Finished,2025,Hungarian,14,Race,True,8.0,6.4,0.0,21.19,24.59,23.43
14,ALO,Aston Martin,5.0,5.0,Finished,2025,Hungarian,14,Race,True,13.333,12.2,0.0,21.91,24.83,23.75
5,BOR,Kick Sauber,7.0,6.0,Finished,2025,Hungarian,14,Race,True,13.0,10.2,0.2,24.14,24.92,23.3
18,STR,Aston Martin,6.0,7.0,Finished,2025,Hungarian,14,Race,True,12.0,10.4,0.0,21.91,24.83,23.75
30,LAW,Racing Bulls,9.0,8.0,Finished,2025,Hungarian,14,Race,True,15.667,15.2,0.4,21.66,24.49,23.39
1,VER,Red Bull Racing,8.0,9.0,Finished,2025,Hungarian,14,Race,True,10.667,11.0,0.2,21.34,28.15,25.34
12,ANT,Mercedes,15.0,10.0,Lapped,2025,Hungarian,14,Race,True,8.0,10.0,0.2,21.59,122.7,82.24
6,HAD,Racing Bulls,10.0,11.0,Lapped,2025,Hungarian,14,Race,True,12.0,14.4,0.4,21.66,24.49,23.39
44,HAM,Ferrari,12.0,12.0,Lapped,2025,Hungarian,14,Race,True,4.667,6.4,0.0,21.19,24.59,23.43
27,HUL,Kick Sauber,18.0,13.0,Lapped,2025,Hungarian,14,Race,True,9.0,9.6,0.2,24.14,24.92,23.3
55,SAI,Williams,13.0,14.0,Lapped,2025,Hungarian,14,Race,True,12.0,12.8,0.2,21.84,25.16,24.88
23,ALB,Williams,19.0,15.0,Lapped,2025,Hungarian,14,Race,True,12.667,11.6,0.0,21.84,25.16,24.88
31,OCO,Haas F1 Team,17.0,16.0,Lapped,2025,Hungarian,14,Race,True,13.0,12.2,0.0,-1351.32,25.19,23.77
22,TSU,Red Bull Racing,20.0,17.0,Lapped,2025,Hungarian,14,Race,True,8.667,9.2,0.0,21.34,28.15,25.34
43,COL,Alpine,14.0,18.0,Lapped,2025,Hungarian,14,Race,True,16.333,14.0,0.2,26.01,25.02,23.41
10,GAS,Alpine,16.0,19.0,Lapped,2025,Hungarian,14,Race,True,15.667,14.6,0.2,26.01,25.02,23.41
87,BEA,Haas F1 Team,11.0,20.0,Retired,2025,Hungarian,14,Race,False,14.0,13.2,0.0,-1351.32,25.19,23.77
81,PIA,McLaren,1.0,1.0,Finished,2025,Dutch,15,Race,True,1.667,1.6,0.0,19.73,25.75,24.25
1,VER,Red Bull Racing,3.0,2.0,Finished,2025,Dutch,15,Race,True,13.0,11.6,0.0,18.44,25.87,25.2
6,HAD,Racing Bulls,4.0,3.0,Finished,2025,Dutch,15,Race,True,13.0,13.2,0.2,18.81,24.58,23.33
63,RUS,Mercedes,5.0,4.0,Finished,2025,Dutch,15,Race,True,9.667,10.0,0.2,18.53,122.7,82.05
23,ALB,Williams,15.0,5.0,Finished,2025,Dutch,15,Race,True,15.667,13.0,0.0,22.24,25.34,23.53
87,BEA,Haas F1 Team,20.0,6.0,Finished,2025,Dutch,15,Race,True,17.0,15.0,0.2,18.42,-432.68,-250.98
18,STR,Aston Martin,19.0,7.0,Finished,2025,Dutch,15,Race,True,9.667,10.4,0.0,17.76,24.75,23.63
14,ALO,Aston Martin,10.0,8.0,Finished,2025,Dutch,15,Race,True,6.333,10.0,0.0,17.76,24.75,23.63
22,TSU,Red Bull Racing,12.0,9.0,Finished,2025,Dutch,15,Race,True,9.333,9.0,0.0,18.44,25.87,25.2
31,OCO,Haas F1 Team,18.0,10.0,Finished,2025,Dutch,15,Race,True,14.0,13.6,0.2,18.42,-432.68,-250.98
43,COL,Alpine,16.0,11.0,Finished,2025,Dutch,15,Race,True,18.667,17.2,0.2,18.24,26.33,24.16
30,LAW,Racing Bulls,8.0,12.0,Finished,2025,Dutch,15,Race,True,7.333,10.0,0.0,18.81,24.58,23.33
55,SAI,Williams,9.0,13.0,Finished,2025,Dutch,15,Race,True,11.333,11.6,0.0,22.24,25.34,23.53
27,HUL,Kick Sauber,17.0,14.0,Finished,2025,Dutch,15,Race,True,10.333,11.6,0.2,17.77,25.88,23.68
5,BOR,Kick Sauber,13.0,15.0,Finished,2025,Dutch,15,Race,True,11.0,10.8,0.0,17.77,25.88,23.68
12,ANT,Mercedes,11.0,16.0,Finished,2025,Dutch,15,Race,True,5.667,7.6,0.0,18.53,122.7,82.05
10,GAS,Alpine,14.0,17.0,Finished,2025,Dutch,15,Race,True,16.0,15.4,0.0,18.24,26.33,24.16
4,NOR,McLaren,2.0,18.0,Retired,2025,Dutch,15,Race,False,1.333,1.4,0.0,19.73,25.75,24.25
16,LEC,Ferrari,6.0,19.0,Retired,2025,Dutch,15,Race,False,7.667,8.0,0.0,17.15,24.55,23.07
44,HAM,Ferrari,7.0,20.0,Retired,2025,Dutch,15,Race,False,11.667,9.0,0.2,17.15,24.55,23.07
1,VER,Red Bull Racing,1.0,1.0,Finished,2025,Italian,16,Race,True,9.333,10.0,0.0,24.35,21.47,24.84
4,NOR,McLaren,2.0,2.0,Finished,2025,Italian,16,Race,True,7.0,4.8,0.2,25.45,21.61,23.75
81,PIA,McLaren,3.0,3.0,Finished,2025,Italian,16,Race,True,7.0,4.8,0.2,25.45,21.61,23.75
16,LEC,Ferrari,4.0,4.0,Finished,2025,Italian,16,Race,True,17.0,12.4,0.4,24.13,20.62,22.42
63,RUS,Mercedes,5.0,5.0,Finished,2025,Italian,16,Race,True,10.0,9.8,0.0,25.03,21.19,81.65
44,HAM,Ferrari,10.0,6.0,Finished,2025,Italian,16,Race,True,14.333,11.8,0.4,24.13,20.62,22.42
23,ALB,Williams,14.0,7.0,Finished,2025,Italian,16,Race,True,11.0,13.0,0.0,24.79,23.04,23.91
5,BOR,Kick Sauber,7.0,8.0,Finished,2025,Italian,16,Race,True,14.0,12.0,0.0,26.08,21.82,23.33
12,ANT,Mercedes,6.0,9.0,Finished,2025,Italian,16,Race,True,8.333,7.6,0.0,25.03,21.19,81.65
6,HAD,Racing Bulls,19.0,10.0,Finished,2025,Italian,16,Race,True,8.667,10.8,0.0,24.17,21.3,22.79
55,SAI,Williams,13.0,11.0,Finished,2025,Italian,16,Race,True,8.333,10.8,0.0,24.79,23.04,23.91
87,BEA,Haas F1 Team,11.0,12.0,Finished,2025,Italian,16,Race,True,12.0,13.4,0.2,27.92,-436.24,-251.47
22,TSU,Red Bull Racing,9.0,13.0,Finished,2025,Italian,16,Race,True,4.0,7.6,0.0,24.35,21.47,24.84
30,LAW,Racing Bulls,18.0,14.0,Finished,2025,Italian,16,Race,True,8.333,8.8,0.0,24.17,21.3,22.79
31,OCO,Haas F1 Team,15.0,15.0,Lapped,2025,Italian,16,Race,True,9.333,12.8,0.2,27.92,-436.24,-251.47
10,GAS,Alpine,20.0,16.0,Lapped,2025,Italian,16,Race,True,15.667,16.8,0.0,25.02,22.87,23.86
43,COL,Alpine,17.0,17.0,Lapped,2025,Italian,16,Race,True,14.667,16.2,0.0,25.02,22.87,23.86
18,STR,Aston Martin,16.0,18.0,Lapped,2025,Italian,16,Race,True,7.333,8.8,0.0,31.87,21.08,22.83
14,ALO,Aston Martin,8.0,19.0,Retired,2025,Italian,16,Race,False,11.0,9.0,0.0,31.87,21.08,22.83
27,HUL,Kick Sauber,12.0,20.0,Did not start,2025,Italian,16,Race,False,12.333,11.2,0.0,26.08,21.82,23.33
1,VER,Red Bull Racing,1.0,1.0,Finished,2025,Azerbaijan,17,Race,True,7.667,8.4,0.0,20.27,21.38,24.08
63,RUS,Mercedes,5.0,2.0,Finished,2025,Azerbaijan,17,Race,True,10.0,8.8,0.0,20.28,21.72,82.33
55,SAI,Williams,2.0,3.0,Finished,2025,Azerbaijan,17,Race,True,10.333,10.2,0.0,20.62,22.96,24.61
12,ANT,Mercedes,4.0,4.0,Finished,2025,Azerbaijan,17,Race,True,5.333,7.2,0.0,20.28,21.72,82.33
30,LAW,Racing Bulls,3.0,5.0,Finished,2025,Azerbaijan,17,Race,True,12.0,10.0,0.0,20.25,21.55,23.34
22,TSU,Red Bull Racing,6.0,6.0,Finished,2025,Azerbaijan,17,Race,True,5.0,5.2,0.0,20.27,21.38,24.08
4,NOR,McLaren,7.0,7.0,Finished,2025,Azerbaijan,17,Race,True,7.667,5.2,0.2,21.93,22.06,24.48
44,HAM,Ferrari,12.0,8.0,Finished,2025,Azerbaijan,17,Race,True,10.0,12.2,0.4,20.32,20.82,22.98
16,LEC,Ferrari,10.0,9.0,Finished,2025,Azerbaijan,17,Race,True,6.0,11.4,0.4,20.32,20.82,22.98
6,HAD,Racing Bulls,8.0,10.0,Finished,2025,Azerbaijan,17,Race,True,9.667,8.8,0.0,20.25,21.55,23.34
5,BOR,Kick Sauber,13.0,11.0,Finished,2025,Azerbaijan,17,Race,True,14.333,14.0,0.2,20.4,22.66,24.3
87,BEA,Haas F1 Team,15.0,12.0,Finished,2025,Azerbaijan,17,Race,True,12.333,12.6,0.2,20.94,-434.99,-250.34
23,ALB,Williams,19.0,13.0,Finished,2025,Azerbaijan,17,Race,True,7.0,7.8,0.0,20.62,22.96,24.61
31,OCO,Haas F1 Team,20.0,14.0,Finished,2025,Azerbaijan,17,Race,True,13.0,11.0,0.0,20.94,-434.99,-250.34
14,ALO,Aston Martin,11.0,15.0,Finished,2025,Azerbaijan,17,Race,True,15.0,11.8,0.2,23.73,23.85,24.77
27,HUL,Kick Sauber,17.0,16.0,Finished,2025,Azerbaijan,17,Race,True,13.0,13.6,0.2,20.4,22.66,24.3
18,STR,Aston Martin,14.0,17.0,Finished,2025,Azerbaijan,17,Race,True,17.333,13.4,0.2,23.73,23.85,24.77
10,GAS,Alpine,18.0,18.0,Lapped,2025,Azerbaijan,17,Race,True,16.667,16.0,0.0,21.41,23.09,24.45
43,COL,Alpine,16.0,19.0,Lapped,2025,Azerbaijan,17,Race,True,17.0,15.8,0.0,21.41,23.09,24.45
81,PIA,McLaren,9.0,20.0,Retired,2025,Azerbaijan,17,Race,False,4.0,6.2,0.2,21.93,22.06,24.48
63,RUS,Mercedes,1.0,1.0,Finished,2025,Singapore,18,Race,True,5.0,7.2,0.0,23.86,21.28,21.78
1,VER,Red Bull Racing,2.0,2.0,Finished,2025,Singapore,18,Race,True,6.667,6.0,0.0,24.28,21.02,21.81
4,NOR,McLaren,5.0,3.0,Finished,2025,Singapore,18,Race,True,10.0,10.0,0.4,24.94,22.37,22.44
81,PIA,McLaren,3.0,4.0,Finished,2025,Singapore,18,Race,True,10.0,7.0,0.2,24.94,22.37,22.44
12,ANT,Mercedes,4.0,5.0,Finished,2025,Singapore,18,Race,True,2.333,4.2,0.0,23.86,21.28,21.78
16,LEC,Ferrari,7.0,6.0,Finished,2025,Singapore,18,Race,True,7.667,9.4,0.2,23.94,20.53,21.26
14,ALO,Aston Martin,10.0,7.0,Finished,2025,Singapore,18,Race,True,17.0,15.4,0.2,27.27,24.45,23.77
44,HAM,Ferrari,6.0,8.0,Finished,2025,Singapore,18,Race,True,7.667,6.6,0.0,23.94,20.53,21.26
87,BEA,Haas F1 Team,9.0,9.0,Finished,2025,Singapore,18,Race,True,13.667,12.6,0.0,24.63,22.43,-251.97
55,SAI,Williams,18.0,10.0,Lapped,2025,Singapore,18,Race,True,9.0,9.4,0.0,24.88,22.55,22.9
6,HAD,Racing Bulls,8.0,11.0,Lapped,2025,Singapore,18,Race,True,9.667,10.2,0.0,24.0,21.08,21.67
22,TSU,Red Bull Racing,13.0,12.0,Lapped,2025,Singapore,18,Race,True,3.0,4.6,0.0,24.28,21.02,21.81
18,STR,Aston Martin,15.0,13.0,Lapped,2025,Singapore,18,Race,True,13.0,15.2,0.2,27.27,24.45,23.77
23,ALB,Williams,20.0,14.0,Lapped,2025,Singapore,18,Race,True,8.667,8.8,0.0,24.88,22.55,22.9
30,LAW,Racing Bulls,12.0,15.0,Lapped,2025,Singapore,18,Race,True,8.667,10.0,0.0,24.0,21.08,21.67
43,COL,Alpine,16.0,16.0,Lapped,2025,Singapore,18,Race,True,18.0,17.4,0.0,24.89,21.56,23.01
5,BOR,Kick Sauber,14.0,17.0,Lapped,2025,Singapore,18,Race,True,15.667,14.0,0.2,29.62,21.42,22.39
31,OCO,Haas F1 Team,17.0,18.0,Lapped,2025,Singapore,18,Race,True,11.667,12.4,0.0,24.63,22.43,-251.97
10,GAS,Alpine,19.0,19.0,Lapped,2025,Singapore,18,Race,True,17.667,17.2,0.0,24.89,21.56,23.01
27,HUL,Kick Sauber,11.0,20.0,Lapped,2025,Singapore,18,Race,True,14.667,14.4,0.2,29.62,21.42,22.39
1,VER,Red Bull Racing,1.0,1.0,Finished,2025,United States,19,Race,True,6.667,6.8,0.0,23.94,22.97,21.74
4,NOR,McLaren,2.0,2.0,Finished,2025,United States,19,Race,True,9.0,7.4,0.2,23.99,24.11,22.61
16,LEC,Ferrari,3.0,3.0,Finished,2025,United States,19,Race,True,7.667,7.4,0.0,23.8,22.8,21.35
44,HAM,Ferrari,5.0,4.0,Finished,2025,United States,19,Race,True,5.667,6.8,0.0,23.8,22.8,21.35
81,PIA,McLaren,6.0,5.0,Finished,2025,United States,19,Race,True,3.0,7.2,0.2,23.99,24.11,22.61
63,RUS,Mercedes,4.0,6.0,Finished,2025,United States,19,Race,True,3.333,4.2,0.0,23.69,23.06,21.86
22,TSU,Red Bull Racing,13.0,7.0,Finished,2025,United States,19,Race,True,5.0,4.4,0.0,23.94,22.97,21.74
27,HUL,Kick Sauber,11.0,8.0,Finished,2025,United States,19,Race,True,17.667,16.8,0.2,24.45,25.37,23.6
87,BEA,Haas F1 Team,8.0,9.0,Finished,2025,United States,19,Race,True,13.667,13.6,0.0,24.4,24.5,-251.88
14,ALO,Aston Martin,10.0,10.0,Finished,2025,United States,19,Race,True,12.333,14.2,0.2,24.08,27.62,24.51
30,LAW,Racing Bulls,12.0,11.0,Finished,2025,United States,19,Race,True,12.0,11.0,0.0,23.45,22.81,21.78
18,STR,Aston Martin,19.0,12.0,Finished,2025,United States,19,Race,True,10.0,12.4,0.0,24.08,27.62,24.51
12,ANT,Mercedes,7.0,13.0,Finished,2025,United States,19,Race,True,4.0,3.6,0.0,23.69,23.06,21.86
23,ALB,Williams,18.0,14.0,Finished,2025,United States,19,Race,True,12.333,10.2,0.0,24.0,23.43,22.87
31,OCO,Haas F1 Team,17.0,15.0,Finished,2025,United States,19,Race,True,12.0,12.4,0.0,24.4,24.5,-251.88
6,HAD,Racing Bulls,20.0,16.0,Finished,2025,United States,19,Race,True,12.333,10.4,0.0,23.45,22.81,21.78
43,COL,Alpine,15.0,17.0,Lapped,2025,United States,19,Race,True,18.0,17.8,0.0,25.15,23.77,23.11
5,BOR,Kick Sauber,16.0,18.0,Lapped,2025,United States,19,Race,True,15.0,14.4,0.0,24.45,25.37,23.6
10,GAS,Alpine,14.0,19.0,Lapped,2025,United States,19,Race,True,17.333,17.8,0.0,25.15,23.77,23.11
55,SAI,Williams,9.0,20.0,Retired,2025,United States,19,Race,False,12.667,10.8,0.0,24.0,23.43,22.87
4,NOR,McLaren,1.0,1.0,Finished,2025,Mexico City,20,Race,True,3.667,6.8,0.2,22.64,23.62,23.21
16,LEC,Ferrari,2.0,2.0,Finished,2025,Mexico City,20,Race,True,5.0,6.0,0.0,26.4,22.69,21.87
1,VER,Red Bull Racing,5.0,3.0,Finished,2025,Mexico City,20,Race,True,6.667,5.6,0.0,27.23,22.83,22.26
87,BEA,Haas F1 Team,9.0,4.0,Finished,2025,Mexico City,20,Race,True,14.0,13.0,0.0,22.64,23.32,23.26
81,PIA,McLaren,7.0,5.0,Finished,2025,Mexico City,20,Race,True,2.667,3.0,0.0,22.64,23.62,23.21
12,ANT,Mercedes,6.0,6.0,Finished,2025,Mexico City,20,Race,True,8.0,5.8,0.0,22.97,22.61,22.28
63,RUS,Mercedes,4.0,7.0,Finished,2025,Mexico City,20,Race,True,8.333,6.2,0.0,22.97,22.61,22.28
44,HAM,Ferrari,3.0,8.0,Finished,2025,Mexico City,20,Race,True,3.0,4.6,0.0,26.4,22.69,21.87
31,OCO,Haas F1 Team,11.0,9.0,Finished,2025,Mexico City,20,Race,True,9.333,11.0,0.0,22.64,23.32,23.26
5,BOR,Kick Sauber,16.0,10.0,Finished,2025,Mexico City,20,Race,True,15.333,15.8,0.0,22.29,24.82,23.66
22,TSU,Red Bull Racing,10.0,11.0,Finished,2025,Mexico City,20,Race,True,3.667,5.0,0.0,27.23,22.83,22.26
23,ALB,Williams,17.0,12.0,Lapped,2025,Mexico City,20,Race,True,16.0,14.2,0.2,23.45,23.17,23.31
6,HAD,Racing Bulls,8.0,13.0,Lapped,2025,Mexico City,20,Race,True,14.0,12.6,0.0,28.23,22.57,22.14
18,STR,Aston Martin,19.0,14.0,Lapped,2025,Mexico City,20,Race,True,11.667,11.8,0.0,24.4,25.03,24.94
10,GAS,Alpine,18.0,15.0,Lapped,2025,Mexico City,20,Race,True,18.333,18.0,0.0,22.79,23.82,22.94
43,COL,Alpine,20.0,16.0,Lapped,2025,Mexico City,20,Race,True,17.0,17.2,0.0,22.79,23.82,22.94
55,SAI,Williams,12.0,17.0,Retired,2025,Mexico City,20,Race,False,15.333,14.0,0.2,23.45,23.17,23.31
14,ALO,Aston Martin,14.0,18.0,Retired,2025,Mexico City,20,Race,False,12.0,11.2,0.0,24.4,25.03,24.94
27,HUL,Kick Sauber,13.0,19.0,Retired,2025,Mexico City,20,Race,False,12.0,14.6,0.0,22.29,24.82,23.66
30,LAW,Racing Bulls,15.0,20.0,Retired,2025,Mexico City,20,Race,False,13.333,13.2,0.0,28.23,22.57,22.14
4,NOR,McLaren,1.0,1.0,Finished,2025,São Paulo,21,Race,True,3.667,3.4,0.0,26.15,23.86,23.79
12,ANT,Mercedes,2.0,2.0,Finished,2025,São Paulo,21,Race,True,8.667,7.4,0.0,23.28,23.51,23.17
1,VER,Red Bull Racing,19.0,3.0,Finished,2025,São Paulo,21,Race,True,7.0,6.8,0.0,26.84,25.15,24.01
63,RUS,Mercedes,6.0,4.0,Finished,2025,São Paulo,21,Race,True,5.0,6.8,0.0,23.28,23.51,23.17
81,PIA,McLaren,4.0,5.0,Finished,2025,São Paulo,21,Race,True,2.333,2.8,0.0,26.15,23.86,23.79
87,BEA,Haas F1 Team,8.0,6.0,Finished,2025,São Paulo,21,Race,True,9.333,11.0,0.0,24.11,23.89,24.11
30,LAW,Racing Bulls,7.0,7.0,Finished,2025,São Paulo,21,Race,True,16.333,15.0,0.2,23.23,25.23,24.02
6,HAD,Racing Bulls,5.0,8.0,Finished,2025,São Paulo,21,Race,True,13.333,13.4,0.2,23.23,25.23,24.02
27,HUL,Kick Sauber,10.0,9.0,Finished,2025,São Paulo,21,Race,True,15.667,15.0,0.2,22.97,25.45,24.57
10,GAS,Alpine,9.0,10.0,Finished,2025,São Paulo,21,Race,True,16.667,17.2,0.0,24.25,24.28,23.85
23,ALB,Williams,12.0,11.0,Finished,2025,São Paulo,21,Race,True,16.333,15.4,0.4,23.86,24.11,23.55
31,OCO,Haas F1 Team,20.0,12.0,Finished,2025,São Paulo,21,Race,True,6.333,8.6,0.0,24.11,23.89,24.11
55,SAI,Williams,15.0,13.0,Finished,2025,São Paulo,21,Race,True,13.333,14.8,0.4,23.86,24.11,23.55
14,ALO,Aston Martin,11.0,14.0,Finished,2025,São Paulo,21,Race,True,14.667,13.4,0.2,23.64,25.25,26.27
43,COL,Alpine,16.0,15.0,Finished,2025,São Paulo,21,Race,True,13.667,15.4,0.0,24.25,24.28,23.85
18,STR,Aston Martin,14.0,16.0,Finished,2025,São Paulo,21,Race,True,15.333,13.6,0.2,23.64,25.25,26.27
22,TSU,Red Bull Racing,17.0,17.0,Finished,2025,São Paulo,21,Race,True,5.667,5.0,0.0,26.84,25.15,24.01
